;Datetime;Tweet Id;Text;Username;;
18;2022-12-04 12:07:38+00:00;1,59937E+18;@matroska434 @PedasDipandang @antikeruttt @kimbae999 @zzshfsdlnglnchr @utdfocusid @shitoflasma137 @acekillah02 Baca baca lagi pasal 5 KUHP ya kidz. Bangsad gua ngajarin anak HI soal hukum Internasional 🤣🤣🤣🤣🤣 puncak komedi 🤣🤣🤣🤣🤣 eh yakan dia cuma ngaku ngaku doang sih ya pffftt;iamkalong;;
19;2022-12-04 11:57:36+00:00;1,59937E+18;@detikcom hubungan sex berbeda jenis tanpa ikatan perkawinan adalah sebuah kejahatan ( dalam semua agama ), terlebih hubungan sex satu jenis adalah kejahatan yang lebih daripada itu. Maka sebuah keharusan ada sanksi yang diatur KUHP, karena keduanya adalah kejahatan.;AbunawasImad;;
20;2022-12-04 11:30:50+00:00;1,59937E+18;"Sitkom ini menggambarkan satu dari deretan pasal problematik dari RKUHP.

Yuk pahami pasal bermasalah dalam RKUHP! Unduh dan baca analisa masalah yang dihimpun oleh Aliansi Nasional Reformasi KUHP berjudul “Panduan Mudah #TibaTibaDipenjara” di tautan https://t.co/IGKIsCgtB3";LBH_Jakarta;;
21;2022-12-04 11:24:48+00:00;1,59936E+18;"Sitkom ini menggambarkan satu dari deretan pasal problematik dari RKUHP.

Yuk pahami pasal bermasalah dalam RKUHP! Unduh dan baca analisa masalah yang dihimpun oleh Aliansi Nasional Reformasi KUHP berjudul “Panduan Mudah #TibaTibaDipenjara” di tautan https://t.co/IGKIsCgtB3";LBH_Jakarta;;
22;2022-12-04 11:04:08+00:00;1,59936E+18;Dieter Schaffmeister dalam salah satu kunjungannya ke Indonesia untuk ngasih penataran pernah rada-rada julid. “Setiap saya ke Indonesia, saya takjub banyak gedung baru. Cuma Indonesia belum punya KUHP Baru”, katanya. Ini orang-orang pidana masih pada inget Schaffmeister ga ya?😂;Sam_Ardi;;
23;2022-12-04 11:02:35+00:00;1,59936E+18;@themorningtide @RaniKancana__ Oh ya bedanya ama kuhp lama yg baru ga ada ketentuan dlm hubungan pernikahan seperti kuhp lama;tomahawkriders;;
24;2022-12-04 10:55:05+00:00;1,59936E+18;Di dalamnya juga terdapat ketentuan yang mencabut beberapa pasal di dalam perundang-undangan. Misalnya UU ITE, (RUU) KUHP Baru mencabut ketentuan pasal 27 ayat 3 UU ITE yang gak jelas itu lho secara keilmuan. Sebagai seorang yang bukan Ahli ITE saya apresiasi hal ini.;Sam_Ardi;;
25;2022-12-04 10:52:27+00:00;1,59936E+18;Kesusilaan datang saya maksud di sini sebagai contoh baru sama sekali dirumuskan dalam KUHP adalah masalah perzinaan, sebuah pasal yang terus muncul sejak zaman draft Tim Basaroeddin. Awalnya malah delik biasa. Berdasarkan perdebatan dan perjalanan yang panjang diubah delik aduan;Sam_Ardi;;
26;2022-12-04 10:48:42+00:00;1,59936E+18;@HelmiFelis_ Maksudnya gimana ?? RUU Ciptaker kok ngatur pidana ?? Bukannya kalau pidana ada di KUHP ??;rez1m_;;
27;2022-12-04 10:01:12+00:00;1,59934E+18;"@themorningtide @RaniKancana__ Di KUHP lama yg kena pasal adalah pasangan yg sudaj menikah dan yg berhak mengadukannya adalah suami/istri , anak atau orang tua

Saya blm liat pasal ini di RUU KUHP apa ada perubahan atau tidak";tomahawkriders;;
28;2022-12-04 09:35:47+00:00;1,59934E+18;@themorningtide @RaniKancana__ Di KUHP lama juga ada dalam bentuk delik aduan;tomahawkriders;;
29;2022-12-04 08:13:07+00:00;1,59932E+18;@Kemenkumham_RI Bapak/Ibu yg terhornat. Di mana masyarakat bisa download atau baca di website soal RUU KUHP versi yang paling aktual? Terima kasih. https://t.co/VRYYSxxvU2;ich_ayu;;
30;2022-12-04 07:46:35+00:00;1,59931E+18;@cIaireece @sukasukaaguuee @tanyarlfes Anjing masuk kategori hewan buas. Jika anak kecil ketakutan, lumrah. Ada pasal 490 kuhp. Meski ga sampe gigit, tp agresi si anjing yg menyebabkan si bocah ketakutan hingga celaka, ente sbg pemilik anjing yg dilepas keliaran itu bisa dipidana;densatjo;;
31;2022-12-04 07:46:07+00:00;1,59931E+18;@gadingkelapa2 @__RismaWidiono_ perbuatan cabul sebagaimana diatur dalam Pasal 432 RUU KUHP merupakan delik biasa dan bukan delik aduan;ocongBoyy;;
32;2022-12-04 06:52:56+00:00;1,5993E+18;@kentangkalis @BuddhisGL @angelichris @taltalita sorry maksud gw illegal ya di aturan penyiaran (kpi). gw menghargai keberadaan LGBT kok bahkan ikut protes waktu Mahfud bikin pidana buat LGBT di RUU KUHP yg skrg. tp ya kalo kalian kampanye di sini berharap umat beragama ngubah kitab sucinya ya salah besar. apalagi ke anak kecil;akuntubirhehe;;
33;2022-12-04 06:43:29+00:00;1,59929E+18;@DR_Rosandhi @MafiaWasit Baca deh pasal pasal yang di dalam RUU KUHP https://t.co/IJcRgJLZX7;Traberaldi_23;;
34;2022-12-04 05:49:08+00:00;1,59928E+18;"@leviathan3rd @sosmedkeras Setuju juga sama pendapatmu, tapi kalo kelamaan &amp; kita masi pake kuhp peninggalan belanda apa bedanya
Tau sendiri kan kuhp peninggalan penjajah lebih parah";gasspontan;;
35;2022-12-04 05:37:51+00:00;1,59928E+18;@susno2g Maklum belajar KUHP yg diperdalam cuma pasal 86 tok.;mharfad354;;
36;2022-12-04 05:16:49+00:00;1,59927E+18;@Temblog69 @sosmedkeras tanpa di atur di RKUHP yang baru, sebenernya mengenai larangan zina itu biasanya diatur melalui PERDA masing2 setiap daerah. Justru ketika diatur melalui KUHP (tertinggi) itu akn menggugurkan Hk lain dibawahnya.;keyopinionlead;;
37;2022-12-04 05:14:05+00:00;1,59927E+18;@sosmedkeras Dri KUHP yg lama jg udh ada ini, tapi perihal suami istri yg zina sma org lain. Haduh baca dulu coba ihs kesel bat w lama lama, ini tuh delik aduannnn yaa ges yaaa, plis netizen baca dulu;saniapasti;;
38;2022-12-04 04:43:42+00:00;1,59926E+18;@IfalAgustian @sosmedkeras itulah kenapa sambo ga bisa langsung disidang di pn jaksel, harus ada sidang kode etik dulu yang hasilnya dia dipecat dri institusi polri. baru setelah urusan kode etik selesai dia dilanjut sidang pidana umum merujuk dri kuhp;arcticnachtt;;
39;2022-12-04 04:43:04+00:00;1,59926E+18;"@AryoWib64061034 @metime234 RUU KUHP pokok nya aturan pemerintah itu konyol 
Hanya bikin susah rakyat 
Di bawah udh ada yg jelasin ya
Jdi gua rasa gak perlu berulang kali. Krna jawaban gua akan sama";Karinbahary2;;
40;2022-12-04 04:41:42+00:00;1,59926E+18;@IfalAgustian @sosmedkeras aku jawab secara netral dri sudut pandang hukum, polisi itu ada yg namanya “kode etik”. dia tidak bisa dipidana secara umum (kuhp) sebelum melewati serangkaian sidang kode etik kepolisian. hasil mutasi polkis yg merkosa itu adalah kemungkinan besar putusan sidang kode etik.;arcticnachtt;;
41;2022-12-04 04:24:05+00:00;1,59926E+18;@leviathan3rd @sosmedkeras Namanya juga produk manusia pasti ga ada yang sempurna, mending disahkan dulu nanti gampang revisi lagi biar ada kerjaan tuh legislatif, daripada pake kuhp peninggalan penjajah, tau sendiri kan;gasspontan;;
42;2022-12-04 04:22:17+00:00;1,59926E+18;"@leviathan3rd @sosmedkeras Kan udah aku bilang tadi ""memang ada beberapa redaksi yang kurang baik"" Nantinya kan bisa di evaluasi lagi, tapi mayoritas dari isi pasal ruu kuhp lebih baik daripada kuhp peninggalan belanda, belanda aja udah ga make kuhp itu";gasspontan;;
43;2022-12-04 04:10:44+00:00;1,59925E+18;@sekboss1 @paradoks__404 @ordinarypeo_0pl @wfebriiansyh @sosmedkeras di sini konteks perzinahannya menurut kuhp ya;noonanyajisung;;
44;2022-12-04 03:49:55+00:00;1,59925E+18;"@RaniKancana__ Itu masih keitung baru dibanding RUU KUHP . RUU KUHP justru buat ganti KUHP lama warisan belanda.

Saya ingat liat draft awalnya aja tingginya lebih 1 meter karena memuat 400 lebih pasal.";tomahawkriders;;
45;2022-12-04 03:46:36+00:00;1,59925E+18;@RaniKancana__ Gercep gimana mbak itu RUU KUHP udah dibahas 4 masa periode DPR yg bikin naskah awalnya aja jaman Yusril jadi mentri;tomahawkriders;;
46;2022-12-04 03:21:05+00:00;1,59924E+18;"@sosmedkeras RUU KUHP ini prodak dari anak bangsa, ini karya anak bangsa yang harus segera disahkan, perkara ada redaksi pasal yang bermasalah nanti bisa direvisi lagi.
Coba mahasiswa hukum sekali2 baca RUU KUHP dan analisis sendiri dengan ilmu hukumnya, pasti kebanyakan setuju dengan RUU ini";gasspontan;;
47;2022-12-04 03:18:15+00:00;1,59924E+18;"@sosmedkeras Mereka pasti setuju dengan ruu kuhp
Saya pribadi yg mahasiswa ilmu hukum dan tumbuh di lingkungan kampung banyak pesantren, kemudian pernah merantau &amp; merasakan hiruk pikuk kota besar, dari narkoba, miras, prostitusi, perjudian, dan segala bentuk kriminalitas beranggapan bahwa";gasspontan;;
48;2022-12-04 03:15:13+00:00;1,59924E+18;@sosmedkeras Mahasiswa yg demo tentang RUU kuhp kebanyakan bukan mahasiswa hukum, dia terprovokasi oleh beberapa redaksi yg menang agak kurang baik di beberapa pasal, tapi kalo mahasiswa hukum yg sudah membaca ruu kuhp kemudian dibandingkan dengan kuhp sekarang yg notabene peninggalan belanda;gasspontan;;
49;2022-12-04 02:04:31+00:00;1,59922E+18;"@sosmedkeras Indonesia negara yang mempunyai norma kesopanan dan kesusilaan. Sudah terlalu lama dijajah Belanda sehingga KUHP pun tinggalan Belanda yg tidak mampu merevisi.
Hingga ketika ada niatan merevisi agar sesuai dgn budaya sendiri, malah rakyatnya tidak setuju karena dah terlalu lama";IndraJatmiko8;;
50;2022-12-04 01:59:53+00:00;1,59922E+18;@bachrum_achmadi menurut gw , kerja jokowi udah bagus bang , tapi buat partainya BIG NO dari gw , apalagi sampe tu partai kepilih lagi 2024 ga kepikiran gw , kalian tau kan Ruu KUHP terbaru , omnibus atau uu ciptaker ? parah banget;Remiarza;;
51;2022-12-04 01:45:43+00:00;1,59922E+18;@paradoks__404 @ordinarypeo_0pl @wfebriiansyh @sosmedkeras tp pembuktian untuk kasus perzinahan sulit sih, dan emg perlu ada aturan baru soalnya perzinahan di kuhp itu sempit bgt krn emg aturan jaman belanda;noonanyajisung;;
52;2022-12-03 23:49:18+00:00;1,59919E+18;"@heyoChaCha Di KUHP ada 2 jenis pidana penjara:
- Selama wkt tertentu (max 20th)
- Seumur hidup (sampai meninggal)

Hukuman mati = eksekusi mati.
Indonesia pake regu tembak.

Istilah ""hukuman mati"" SELALU merujuk ke eksekusi mati.

Coba disave yaa infografis ini ⬇️ dari @KejaksaanRI https://t.co/stBbAOp0ao";dissa_dissa;;
53;2022-12-03 23:41:28+00:00;1,59919E+18;"@collegemenfess Papanya advokat kok salah kaprah gitu? 🤔

Di KUHP ada 2 jenis pidana penjara:
- Selama wkt tertentu (max 20th)
- Seumur hidup (sampai meninggal)

Penjara sesuai umur = MITOS/SALAH KAPRAH (gak ada di KUHP)

Please disave infografis dr @KejaksaanRI &amp; Komisi Yudisial RI ini pls ⬇️ https://t.co/rCSVtAcDkG";dissa_dissa;;
54;2022-12-03 23:38:39+00:00;1,59919E+18;"@tacojad @collegemenfess Di KUHP ada 2 jenis pidana penjara:
- Selama wkt tertentu (max 20th)
- Seumur hidup (sampai meninggal)

Kalo uda vonis seumur hidup ya gak ada batasan waktu/tahun, gak terikat sm aturan yg max 20th, krn itu jenis pidana yg berbeda.

Nih dijelasin @KejaksaanRI ⬇️ https://t.co/1ez84NO31T";dissa_dissa;;
55;2022-12-03 23:37:23+00:00;1,59919E+18;@RatunyaTagar Tenang... KUHP msh ada;PendozaTobat;;
56;2022-12-03 22:42:07+00:00;1,59917E+18;@sosmedkeras Di KUHP lama yg diatur ttg perzinaan dalam arti perselingkuhan yg berhak lapor pasangan nikahnya karena dia yg dirugikan kalau di KUHP baru semua perzinaan bisa dilaporkan..utk orang dewasa sama2 single siapa yg dirugikan?;memeperot;;
57;2022-12-03 21:53:15+00:00;1,59916E+18;"@sbyfess Orang² kayak gini harus dimatikan.

@DivHumas_Polri @DPR_RI @mprgoid @KomnasHAM 

Pasal 49 KUHP harus direvisi, terlalu lemah, masih mengasihani pelaku begal.";apeep__;;
58;2022-12-03 21:32:17+00:00;1,59915E+18;"@lapiskukuskeju @sosmedkeras Kan itu namanya delik aduan, selagi dia ga ngadu yaaa no problem (sepemahamanku ya)
Nah, adanya pasal ini pun berguna agar si korban dapet kepastian hukum yang jelas, apalagi udah masuk KUHP. Pastinya si pelaku dapet sanksi atas tindak pidana yg dia lakukan";Bolehhh_;;
59;2022-12-03 20:47:28+00:00;1,59914E+18;@mbuntt @AhmedAdin03 @convomfs Tampol aja mba pake kuhp;FightForMaWay;;
60;2022-12-03 17:54:18+00:00;1,5991E+18;"@collegemenfess Haduuu, perasaan dulu udah ada yang bahas kenapa aku greget sekali sama yang kekeh seumur hidup = seuai umur.

Penjara seumur hidup = sampai mokad, mati, meninggal. Oke?
Hukuman mati = ya dibunuh, ada algojonya. Ditembak.
Penjara biasa = max 20 tahun sesuai kuhp.";abilfera;;
61;2022-12-03 16:19:53+00:00;1,59908E+18;@DeeyaaS_ @applehighball Wkwkw sekalian RUU KuHP 😅🤣🤣;dumcekces;;
62;2022-12-03 15:17:02+00:00;1,59906E+18;"@alisyarief Di Islam pun udah di ajari...itu bagi yg ngerti...jadi draf akhir KUHP itu senafas dng ajaran agama...
Anak hebat tergantung didikan orang tuanya.. https://t.co/vWkbh0Omos";BandyBudiharto;;
63;2022-12-03 15:06:23+00:00;1,59906E+18;@tacojad @collegemenfess salah, Pasal 12 KUHP https://t.co/iuVsgjItDl;raihanaulia_rar;;
64;2022-12-03 14:58:40+00:00;1,59906E+18;"@jandakembang78 @Nebulaens @tanyarlfes di sebelah mana saya menuduh? memang bahas hukum itu juga bicara soal fakta data tapi perlu dimasukkan juga kemungkinan2 apa saja yg bisa terjadi dalam kejadian tsb. yg anda bahas juga masih termasuk kemungkinan juga.

saya tegasin saya hanya mengoreksi bagian KUHP saja";rachelladine;;
65;2022-12-03 14:46:58+00:00;1,59905E+18;@PedasDipandang @antikeruttt @zzshfsdlnglnchr @utdfocusid Kalau lu sih jelas jelas ngancam mau nyari gua, kalau udah ketemu gua mau dikulitin hidup-hidup, hiii ngweriii (masuk ke pasal pengancaman, pasal 368 dan 369 KUHP).;iamkalong;;
66;2022-12-03 14:30:34+00:00;1,59905E+18;@jandakembang78 @Nebulaens @tanyarlfes gak berandai kok, saya cuma mengoreksi bagian anda bilang kalau pelanggaran seperti itu tidak ada di KUHP. saya sendiri juga belum melihat video fullnya;rachelladine;;
67;2022-12-03 13:27:10+00:00;1,59903E+18;"@ZoelHayat Revisi sesuai kepentingan pribadi dan kroni. Bentar lagi revisi KUHP Pasal 340 nyusul, nyelamatin Sambolado...

https://t.co/Qft31D0oGg";illness_dd3;;
68;2022-12-03 13:22:43+00:00;1,59903E+18;@AJIBdg Tolak RUU KUHP dan Masyarakat adat Minta Merdeka, Negara tidak punya sejarah Tanah adat di Wilayah Masyarakat adat ✊;OBintangku;;
69;2022-12-03 13:17:09+00:00;1,59903E+18;"@satriajendral Sayang ku kekamu itu uda kaya pasal 184 ayat (2) KUHP
Hal yang secara umum diketahui dan tidak perlu dibuktikan";millky_jeon;;
70;2022-12-03 13:09:02+00:00;1,59903E+18;"@neomintau @NOTASLIMBOY Di mata hukum ga ada soal siapa yg bacotnya mulai duluan.

Yg ada adalah 2 warga negara, yg salah satunya membunuh yg lain. Pembunuhan tak berencana dalam perkelahian.

Sisanya lihat di KUHP kena pasal berapa.";zandaclause;;
71;2022-12-03 13:02:17+00:00;1,59903E+18;@jubidotcom Tolak RUU KUHP✊;OBintangku;;
72;2022-12-03 12:55:58+00:00;1,59902E+18;@samartemaram masih.. menantang orang berkelahi, Pasal 184 ayat (2)-(3) KUHP https://t.co/7cPMHjo5WX;Rezasyariatii;;
73;2022-12-03 11:59:09+00:00;1,59901E+18;"@bennysiauw89 Kaum hetero ini banyak banget yang bersikap ""saya tidak mendukung tapi menghargai LGBT"". Misalnya ada KUHP yg kriminalkan LGBT, apakah bagian ""menghargai"" nya masih jalan atau jadi ""musnahkan"" saja?";garryariesta;;
74;2022-12-03 11:31:19+00:00;1,599E+18;@madhannii @SoundOfYogi Ya sekarang udh kejadian kan? Bisa dijerat pakai 281 atau 284 KUHP juga.;alphomega_;;
75;2022-12-03 11:02:55+00:00;1,599E+18;"Apa buktinya pilihan ini ga ganggu&amp;merugikan orang lain?

Di Indonesia ga ada satupun KUHP yg secara eksplisit melarang seseorang jadi yg begituan 😀";irf_mLa;;
76;2022-12-03 10:25:51+00:00;1,59899E+18;"Dia ngelaporin gw perkara bakar sampah dgn mengacu perda dgn ancaman denda 500rb. Gw punya KUHP &amp; perdata soal buang sampah sembarangan di lahan gw. Pidana kena 50jt, perdata nanti bisa gw tuntut 100juta. Ngoahahahha... Aparat @DKIJakarta pada kemana yak? 🤣🤣🤣";densatjo;;
77;2022-12-03 10:23:21+00:00;1,59899E+18;"@FREQUENTLYASK3D @susipudjiastuti Ya memang lebih baik seperti itu, tapi kalau ada orang melakukan bukan berarti itu kejahatan yang harus dipidana. 

KUHP itu UU pidana, harusnya fokus untuk hal-hal yang sifatnya kejahatan.

Contohnya orang masturbasi atau coli, itu baik tidak? Harus dipidana juga?";devils4dvocate;;
78;2022-12-03 08:34:53+00:00;1,59896E+18;KUHP akan menjadi refleksi dari kehidupan teratur masyarakat Indonesia. https://t.co/GYIXiYuETU;ReneeGr72159108;;
79;2022-12-03 08:34:51+00:00;1,59896E+18;KUHP bukan hanya sekedar produk hukum!! https://t.co/oaPGOwOw1c;ReneeGr72159108;;
80;2022-12-03 08:34:48+00:00;1,59896E+18;Revisi KUHP mutlak diperlukan!!! https://t.co/RGIO0fuzHN;ReneeGr72159108;;
81;2022-12-03 07:42:04+00:00;1,59895E+18;@alfiarnimakhtaf @RochmadDjunaedi @ruliemaulana @ocee_me08 @madmedmad_ lah makanya ada hukum KUHP, bisa kena denda dan pidana. beropini sambil ngasih emot tutup mulut aja menandakan lu meremehkan opini orang jadi landasan lu untuk berargumen aja udh melenceng jauh Bray.;khikhichan;;
82;2022-12-03 07:35:19+00:00;1,59894E+18;@alharkan__ Pertanyaan pentingnya, Har: kenapa aturan ini harus ada terkodifikasi di KUHP, dan kenapa harus hukuman penjara alih-alih perdata sbg sanksinya.;pascallous;;
83;2022-12-03 07:08:00+00:00;1,59894E+18;"@musniumar Hak azasi apa woy ?
Mending buka lokalisasi sdh jelas para pendosa yg nyari nafkah daripada ngijinin perzinahan sejenis "" hdeuuh "" dah bener tuh kata sambut jadi jembut, dah putus rambut kemaluan kalo KUHP untuk LGBT diciptakan "" gak punya malu negara ini !""";NamakuAbi;;
84;2022-12-03 06:47:31+00:00;1,59893E+18;Masih banyak pasal-pasal lain di RKUHP yang bermasalah. Lalu, apa beda KUHP dengan RKUHP jika semangat 'penjajahan' atas kebebasan kita masih ada di dua produk tersebut? Untuk apa RKUHP disahkan jika #semuabisakena hukuman yang sejatinya tidak perlu dan berlebihan?;aldomkal;;
85;2022-12-03 06:45:31+00:00;1,59893E+18;"Namun, ternyata berbagai draf RKUHP yang pemerintah dan DPR RI hasilkan masih miliki kemiripan dengan KUHP warisan Belanda. Mengutip @coldrebellion di video @amnestyindo, RKUHP adalah ""penjajahan baru dan mutakhir (colonialism: new and improved)."" #semuabisakena";aldomkal;;
86;2022-12-03 06:45:30+00:00;1,59893E+18;Banyak kalangan setujui rencana mengubah KUHP. Pasalnya, sebagai produk yang mengatur banyak hal, KUHP terlalu membatasi ruang kebebasan dan dirasa tidak relevan dengan pemutakhiran jaman. Alhasil, banyak orang dihukum karena hal-hal 'remeh'. #semuabisakena;aldomkal;;
87;2022-12-03 06:45:30+00:00;1,59893E+18;Nah, di Indonesia, hal-hal di atas diatur, salah satunya, di Kitab Undang-Undang Hukum Pidana (KUHP). Pemerintah dan DPR RI sudah lama ingin mengubah KUHP karena KUHP yang kita miliki saat ini merupakan 'warisan' era penjajahan Belanda. Maka, lahirlah RKUHP. #semuabisakena;aldomkal;;
88;2022-12-03 06:20:32+00:00;1,59893E+18;Untuk membaca draft RUU KUHP 30 November silakan menuju https://t.co/SZHfpZx5Dv;Sam_Ardi;;
89;2022-12-03 06:08:27+00:00;1,59892E+18;Jika masih ada waktu untuk duduk bareng, walau sekecil apapun, masukan-masukan dan telaah terhadap draft RUU KUHP penting untuk dilakukan. Mumpung belum terlambat;Sam_Ardi;;
90;2022-12-03 06:00:07+00:00;1,59892E+18;"... ga serta merta semua yang dilakukan di atas ring kemudian di-over look (dianggap bukan pidana). Semua kembali lagi ke niat --salah satu faktor yg menentukan pemidanaan.

Di KUHP, ancaman untuk siapa yg menantang dan yg menyampaikan tantangan hingga sampai terjadinya https://t.co/chVRYhKUQT";askDika;;
91;2022-12-03 05:56:16+00:00;1,59892E+18;@ObiWan_Catnobi Bajernya udah dibowheer buat ngebazing (buzzing) KUHP fasis;Andika_CJ;;
92;2022-12-03 05:54:00+00:00;1,59892E+18;"Baku Hantam alias Perkelahian Tanding alias Perkelahian Satu Lawan Satu diatur di Buku Kedua KUHP tentang Kejahatan, Bab VI, Pasal 182 -186.

Ini pidana yang jarang disinggung. Tapi menarik buat dimengerti karena mengatur apa yg boleh dan ga boleh mulai dr pihak yg berduel,...";askDika;;
93;2022-12-03 05:46:41+00:00;1,59892E+18;"""Kan di atas ring dan mereka berdua pake teknik tinju.""

Semua balik ke niat. Niatnya dari awal kan duel/pukul-pukulan (bukti kesebar di mana-mana karena tantangannya terbuka).

Ancaman pidananya apa? Yuk, kita lihat KUHP.";askDika;;
94;2022-12-03 05:33:49+00:00;1,59891E+18;@Nebulaens @tanyarlfes Masa sih mba orang senyum karena di tegor terus dituduh kriminal ? Di publikasi lagi Poto orgnya. Kalo tuduhannya tdk benar, emangnya yakin sanggup mikul dosa fitnahnya ? Demi viral rela pansos. Ga begitu jg kali mba hidup bermedsos. Pasal brp di KUHP kalo senyum itu kejahatan ?;jandakembang78;;
